loan_id,loan_amnt,emp_title,emp_length,home_ownership,annual_inc
1840644,7475,18,10.0,1,220000.0
1830519,40000,14,0.0,1,85000.0
1830804,11200,13,6.0,1,90000.0
1840764,7000,10,5.0,2,35000.0
1811039,15000,1,3.0,2,76000.0
1841041,20000,4,8.0,1,114000.0
1910569,4325,10,6.0,1,55000.0
1821233,12000,2,3.0,2,120000.0
1810958,3400,1,10.0,1,48000.0
1841270,31300,14,3.0,1,87000.0
1821462,9600,2,2.0,2,93000.0
1830774,15000,13,10.0,3,42000.0
1821299,25000,14,8.0,1,300000.0
1820174,21000,9,2.0,2,73000.0
1820017,25000,16,9.0,2,155000.0
1810388,10000,3,7.0,2,33000.0
1821234,33600,2,3.0,2,135000.0
1820842,10000,7,1.0,2,60000.0
1821494,35000,14,1.0,3,137000.0
1840971,10000,5,3.0,1,28000.0
1841214,40000,3,10.0,1,80000.0
1830622,20000,14,2.0,1,80000.0
1810373,10000,10,4.0,3,20200.0
1910763,10000,7,4.0,1,60000.0
1910235,9600,19,3.0,2,80000.0
1821421,27500,2,10.0,2,63000.0
1830964,13000,13,5.0,2,71280.0
1840546,25000,11,10.0,1,72000.0
1820951,35000,7,2.0,3,55000.0
1840063,12000,11,4.0,2,70000.0
1911360,2000,8,10.0,1,111000.0
1830291,5000,17,10.0,1,65000.0
1910982,40000,13,7.0,1,300000.0
1811073,10000,1,10.0,1,80000.0
1811262,10000,19,3.0,2,48000.0
1811376,2000,18,5.0,1,68000.0
1811048,14000,18,2.0,1,13000.0
1910341,24000,18,7.0,1,95000.0
1910605,20000,19,1.0,3,155000.0
1821156,10000,7,8.0,2,70000.0
1820044,30000,11,1.0,2,104000.0
1830683,10000,3,4.0,2,88000.0
1811371,14400,16,4.0,1,275000.0
1820063,3000,9,10.0,1,62000.0
1910403,4000,19,10.0,1,79000.0
1810494,4800,13,2.0,1,90000.0
1910352,12000,14,8.0,3,110000.0
1811495,30000,17,3.0,2,48000.0
1811013,15000,14,10.0,2,90000.0
1830487,18000,3,5.0,1,120000.0
1841479,5000,3,5.0,2,54000.0
1910602,12000,2,4.0,2,50000.0
1820568,15000,13,7.0,3,75000.0
1811374,12500,13,3.0,2,58786.0
1910708,7000,13,0.0,3,118000.0
1810863,10000,18,2.0,2,50000.0
1840280,10000,18,3.0,1,150000.0
1831025,7000,13,10.0,2,39000.0
1820844,10000,5,10.0,1,145000.0
1821463,24000,16,2.0,3,120000.0
1910044,25000,1,9.0,1,165000.0
1910054,25000,19,10.0,1,77105.0
1820545,3000,17,9.0,2,130000.0
1830703,11000,14,2.0,3,54000.0
1841448,20000,3,4.0,1,174900.0
1810146,6300,17,5.0,2,81000.0
1830840,12000,10,9.0,1,45000.0
1811477,2500,16,3.0,3,25000.0
1911034,8000,20,7.0,2,32000.0
1910775,24000,18,1.0,2,75000.0
1830898,6500,13,0.0,2,15000.0
1830868,22500,13,4.0,1,42931.0
1831249,20000,15,1.0,2,35000.0
1831063,17725,13,5.0,3,45000.0
1840268,7000,11,1.0,2,30000.0
1810152,2500,3,0.0,1,39700.0
1820191,14000,19,3.0,3,36000.0
1830233,15000,17,10.0,2,65000.0
1911089,10000,13,1.0,3,70000.0
1820011,14400,16,6.0,1,135000.0
1821272,25000,2,2.0,2,66960.0
1810942,8000,19,10.0,1,35000.0
1840952,32000,15,10.0,1,120000.0
1821499,8000,11,8.0,2,37200.0
1830049,12000,17,2.0,1,87000.0
1831006,25000,5,4.0,2,80000.0
1831239,25000,2,10.0,1,72000.0
1810883,10000,14,10.0,2,23000.0
1821370,15000,18,8.0,1,116581.0
1910863,12000,7,10.0,1,120000.0
1820625,10000,13,2.0,2,49995.0
1810700,5000,10,0.0,2,70020.0
1810450,9000,9,10.0,1,178000.0
1810196,5000,19,7.0,2,43000.0
1820532,35000,5,10.0,2,101000.0
1830882,8000,13,10.0,2,80000.0
1810640,25000,4,10.0,1,130000.0
1820178,6000,7,0.0,2,39520.0
1910473,21000,14,10.0,1,110000.0
1910917,40000,20,0.0,2,150000.0
1840122,23000,11,3.0,1,145000.0
1831245,20000,19,9.0,2,110000.0
1821490,15000,18,1.0,2,43680.0
1841301,30000,3,10.0,2,200000.0
1911452,14000,8,3.0,2,68000.0
1820398,11000,16,10.0,1,130000.0
1831169,30000,15,10.0,2,75000.0
1911014,19000,20,7.0,1,110000.0
1821091,12000,19,10.0,2,78810.0
1811347,10000,13,8.0,2,80000.0
1910033,35000,19,10.0,2,122000.0
1910484,10500,9,10.0,2,65000.0
1821364,5000,13,10.0,2,145000.0
1820214,20000,5,2.0,2,225000.0
1810236,30000,10,2.0,1,65000.0
1831136,20000,3,10.0,1,220000.0
1831509,7000,19,4.0,2,22000.0
1840979,4000,4,10.0,1,70000.0
1830983,30000,7,3.0,1,55000.0
1910420,10200,19,10.0,1,110000.0
1910844,25000,20,10.0,1,33000.0
1810401,35000,18,7.0,3,90000.0
1820556,10000,13,4.0,1,200000.0
1810773,20000,1,1.0,2,75000.0
1841451,5000,3,10.0,1,65316.0
1830971,24000,13,2.0,2,120000.0
1810664,24000,10,3.0,2,68000.0
1810037,6300,9,6.0,2,60000.0
1831502,30000,14,10.0,2,68000.0
1830850,15000,13,6.0,2,75000.0
1910151,28575,15,3.0,1,98000.0
1840345,28000,18,10.0,1,103939.0
1810355,14000,7,8.0,1,200000.0
1910570,21250,19,8.0,3,20000.0
1830471,12500,19,1.0,2,36000.0
1830184,12000,17,10.0,1,50000.0
1831040,7500,13,1.0,1,95000.0
1820444,24000,5,6.0,1,340000.0
1840645,30000,18,3.0,2,113000.0
1910013,3000,16,4.0,1,58750.0
1830723,24000,6,10.0,1,92000.0
1830185,13000,2,1.0,1,95000.0
1810542,15000,10,10.0,1,38000.0
1910803,40000,20,10.0,1,64000.0
1821052,8000,5,3.0,2,68000.0
1910692,10000,13,10.0,2,55000.0
1810077,16000,13,10.0,1,55000.0
1830796,15000,13,0.0,1,45000.0
1910934,11500,3,9.0,1,59417.0
1830028,16000,2,10.0,1,86000.0
1840304,10000,11,10.0,3,44000.0
1821413,20000,2,2.0,3,66000.0
1840209,10000,11,2.0,3,35000.0
1841392,22000,3,6.0,2,75000.0
1811236,11700,8,10.0,3,50000.0
1810553,4300,18,4.0,2,63700.0
1810703,2000,10,10.0,1,31893.65
1911497,13000,15,0.0,2,30000.0
1830709,17000,14,7.0,2,56000.0
1841090,10000,16,8.0,2,43000.0
1830077,14000,17,6.0,1,55000.0
1820393,10000,9,10.0,1,130000.0
1911027,5500,19,2.0,1,60000.0
1830141,16000,10,10.0,1,50000.0
1810714,30000,19,5.0,1,51000.0
1821182,25000,7,10.0,1,210000.0
1830052,15000,17,4.0,2,38000.0
1831270,13300,14,10.0,2,40119.0
1911026,6000,18,3.0,1,85000.0
1820571,30000,5,10.0,1,245000.0
1841213,20000,3,10.0,1,34500.0
1811387,10000,19,4.0,2,35000.0
1910683,14000,19,3.0,1,136000.0
1840501,18000,19,10.0,2,100000.0
1910856,16000,20,10.0,1,50000.0
1841107,15000,1,6.0,1,65000.0
1820692,5200,4,8.0,2,60000.0
1820104,13000,7,4.0,2,27500.0
1821008,4200,13,10.0,1,60000.0
1841345,16000,3,10.0,2,45000.0
1811107,18675,13,2.0,2,125000.0
1810130,35000,10,3.0,2,200000.0
1811211,3000,16,0.0,2,30000.0
1910432,19500,19,6.0,1,100000.0
1911193,30000,13,10.0,2,73000.0
1820187,18000,13,5.0,1,40000.0
1811275,10000,6,10.0,3,61000.0
1840997,10000,18,5.0,2,75000.0
1840298,35000,11,10.0,2,213000.0
1810966,20000,1,4.0,1,65000.0
1820667,10000,18,2.0,1,200000.0
1840161,25000,11,5.0,1,171000.0
1810902,24000,7,10.0,1,101313.0
1820664,27000,5,4.0,1,42500.0
1830517,13000,18,1.0,2,80000.0
1810282,4000,3,10.0,3,40000.0
1840638,20000,18,10.0,3,57000.0
1821400,12500,2,10.0,1,66000.0
1840275,10000,13,4.0,1,125000.0
1910956,14000,9,4.0,1,150000.0
1831113,15000,7,1.0,1,70000.0
1820038,10000,6,5.0,2,37000.0
1911305,7250,18,10.0,1,54500.0
1820249,10000,13,4.0,2,45000.0
1811405,33000,7,10.0,2,60000.0
1910043,12500,19,10.0,1,47355.0
1810504,12000,13,3.0,1,50000.0
1810017,5500,10,10.0,2,72672.0
1821131,20000,18,10.0,2,90600.0
1820641,9000,18,10.0,3,100000.0
1910679,10000,9,1.0,1,31000.0
1830579,15000,14,3.0,1,47000.0
1830066,5000,17,0.0,2,30000.0
1830205,20000,5,0.0,2,60000.0
1830076,11325,11,6.0,3,27000.0
1830340,20000,19,10.0,3,83000.0
1820713,3500,10,5.0,1,26000.0
1811124,15000,18,10.0,2,33000.0
1910882,30000,20,4.0,1,107000.0
1830881,20000,6,2.0,2,70000.0
1810911,27925,17,0.0,2,53000.0
1831284,18000,15,9.0,1,105000.0
1810128,30000,18,3.0,3,95000.0
1811042,30000,13,2.0,1,135000.0
1810957,20000,20,10.0,1,90000.0
1831042,8000,13,4.0,2,58000.0
1820389,10000,9,5.0,1,72000.0
1910830,21000,10,2.0,1,130000.0
1820350,10200,15,10.0,2,59000.0
1820628,12800,5,8.0,1,62000.0
1830259,16000,18,9.0,2,111000.0
1841525,35000,19,2.0,3,54000.0
1811075,5000,17,10.0,3,15000.0
1840418,20000,19,4.0,1,65000.0
1821386,20000,17,10.0,1,68000.0
1911157,20800,1,0.0,2,125000.0
1840548,10000,10,3.0,2,35000.0
1821013,25000,18,7.0,1,54900.0
1831108,15000,13,9.0,2,53000.0
1840909,15000,4,4.0,1,62500.0
1810534,10000,19,4.0,1,50000.0
1840559,2400,3,4.0,2,43000.0
1820129,5000,14,4.0,2,62365.0
1811437,10000,16,5.0,1,41000.0
1820823,22100,13,7.0,1,150000.0
1810393,24000,19,10.0,2,89696.0
1840736,35000,16,0.0,1,175000.0
1840896,17000,18,4.0,2,65000.0
1811041,24000,14,2.0,1,87000.0
1841410,25000,7,4.0,1,154000.0
1810583,10000,10,7.0,1,40000.0
1810566,8800,2,10.0,1,61000.0
1911361,40000,5,1.0,1,165000.0
1820110,24000,9,8.0,1,145000.0
1831243,8000,15,8.0,2,50000.0
1911484,20000,9,8.0,1,49000.0
1810774,20000,4,5.0,2,64000.0
1911163,35000,14,2.0,1,75000.0
1910961,14000,13,10.0,3,78000.0
1841413,14100,7,10.0,2,95000.0
1830171,15000,1,10.0,1,60000.0
1911201,35000,4,3.0,2,119000.0
1831011,20000,4,3.0,3,140000.0
1840137,31450,13,7.0,1,130000.0
1821167,24000,7,2.0,2,82500.0
1911338,7000,7,6.0,1,140000.0
1840767,15000,18,6.0,2,65000.0
1910345,24950,19,7.0,2,59932.0
1810720,15000,18,5.0,2,96200.0
1810028,7000,10,0.0,1,40000.0
1820829,7000,18,1.0,2,60000.0
1810881,20000,13,10.0,1,50000.0
1911087,30000,20,10.0,1,120000.0
1830506,5000,14,0.0,1,34000.0
1831461,19400,15,10.0,1,92000.0
1820050,1000,16,10.0,2,86000.0
1830187,10000,18,9.0,2,85000.0
1840656,7200,6,1.0,2,45000.0
1840821,20000,4,1.0,1,63000.0
1830247,2400,5,5.0,2,59231.0
1830391,2500,1,10.0,1,48000.0
1820808,40000,3,10.0,3,98000.0
1840352,10000,7,4.0,1,77600.0
1810478,6500,10,8.0,2,64056.0
1841306,28000,8,3.0,1,110200.0
1831076,5000,17,10.0,3,120000.0
1810809,15000,1,8.0,2,62000.0
1831481,35000,11,10.0,3,189000.0
1810258,3500,2,0.0,2,93000.0
1840370,15000,17,7.0,2,65000.0
1810011,17000,10,10.0,2,52000.0
1841443,20000,3,10.0,1,60000.0
1841295,12000,3,3.0,3,53000.0
1910112,35000,7,10.0,1,200000.0
1830990,21200,19,7.0,1,80000.0
1820025,20000,7,6.0,3,124000.0
1811421,15000,16,7.0,3,42000.0
1840435,30000,18,10.0,1,50000.0
1840413,25000,18,1.0,3,50000.0
1820456,21600,14,2.0,3,35000.0
1840267,2200,3,0.0,3,30000.0
1821323,40000,2,10.0,1,142000.0
1820831,6000,7,10.0,1,42000.0
1910637,6000,19,3.0,2,45000.0
1831167,10000,15,7.0,2,75000.0
1810924,24000,1,7.0,2,112000.0
1810860,20000,3,1.0,2,75000.0
1821271,6000,2,10.0,2,63000.0
1811446,10800,13,2.0,1,76000.0
1830592,40000,14,1.0,2,80000.0
1910586,5500,19,3.0,2,136700.0
1910471,27075,19,1.0,3,165000.0
1820607,30500,16,0.0,1,57700.0
1841059,4000,3,10.0,1,80000.0
1830515,22300,19,10.0,1,82500.0
1911199,5000,8,10.0,1,50000.0
1831229,10500,10,10.0,1,30000.0
1811259,20000,16,10.0,1,125000.0
1830024,29000,4,9.0,2,123000.0
1820596,1500,5,0.0,2,24000.0
1841162,1000,3,5.0,3,45000.0
1811301,35000,4,10.0,2,106000.0
1820423,12000,5,0.0,2,92000.0
1840011,10000,13,10.0,1,80000.0
1840461,8000,19,10.0,2,50000.0
1810032,5000,19,10.0,2,120000.0
1821322,16000,7,10.0,1,80000.0
1820995,8000,7,3.0,2,70734.0
1910615,24000,19,1.0,2,170000.0
1820883,15000,7,10.0,2,170000.0
1820841,20000,14,3.0,2,170000.0
1831207,5000,2,1.0,2,35000.0
1810602,20150,13,10.0,3,22444.92
1840277,8000,7,10.0,1,100000.0
1911048,6000,13,0.0,1,80000.0
1910613,10000,18,2.0,1,32500.0
1810852,25000,1,5.0,2,46000.0
1831176,30000,15,10.0,1,50000.0
1821491,20000,2,10.0,1,70000.0
1830946,40000,13,1.0,1,110000.0
1821371,20000,9,6.0,2,157000.0
1820499,12000,18,0.0,1,85000.0
1841154,10000,16,10.0,1,32920.0
1820790,12000,5,5.0,2,36187.0
1840387,2000,6,10.0,1,64600.0
1840211,4000,11,0.0,1,37000.0
1910485,32000,6,9.0,2,130000.0
1910781,2800,20,1.0,2,115000.0
1830752,2000,2,5.0,1,36800.0
1840185,9000,11,4.0,1,75000.0
1830357,25000,17,5.0,1,85000.0
1831466,16000,15,4.0,2,35000.0
1841468,35000,18,10.0,2,245000.0
1820992,7000,7,4.0,1,47000.0
1841482,40000,14,5.0,1,105000.0
1910845,8000,20,0.0,3,29120.0
1831280,20000,15,10.0,1,209232.0
1840095,22000,11,10.0,1,155000.0
1830593,7000,15,6.0,2,45000.0
1820351,40000,9,1.0,2,182000.0
1821201,18000,4,6.0,1,256027.0
1911320,25000,13,10.0,2,194000.0
1820216,28000,9,3.0,1,122000.0
1810555,12000,9,3.0,1,29000.0
1820570,29075,11,2.0,1,97000.0
1911387,7000,8,3.0,2,49000.0
1830477,10000,13,4.0,2,52000.0
1840894,30675,4,9.0,1,110000.0
1820775,16000,5,1.0,2,96000.0
1821345,5000,2,10.0,1,26500.0
1821442,15000,18,1.0,2,30000.0
1841320,20000,13,10.0,1,120000.0
1810161,27000,1,10.0,1,140000.0
1840556,7000,18,0.0,2,66500.0
1821417,7000,6,10.0,3,68000.0
1830455,15500,14,1.0,2,86000.0
1821334,16500,2,0.0,2,65000.0
1831459,25000,15,4.0,2,60000.0
1820833,24000,7,10.0,1,70000.0
1810389,10000,7,10.0,2,78000.0
1810865,2800,1,10.0,1,59000.0
1840235,2000,2,4.0,2,51000.0
1820953,12000,7,5.0,2,34000.0
1821482,20000,2,3.0,2,32000.0
1821253,7000,19,0.0,3,170000.0
1910116,15000,19,0.0,3,70000.0
1810279,25000,19,10.0,1,67000.0
1840017,3500,11,10.0,1,40000.0
1840892,21600,19,10.0,3,335000.0
1840457,15000,18,10.0,1,57000.0
1830223,15000,16,7.0,2,35000.0
1831452,3000,15,5.0,1,44155.0
1810256,2500,10,4.0,1,41000.0
1830296,10000,10,0.0,2,58000.0
1840733,9000,15,10.0,2,57000.0
1910314,18000,19,7.0,1,110000.0
1820699,13000,5,10.0,1,75250.0
1840018,12000,11,1.0,2,67000.0
1831480,16000,11,10.0,3,42000.0
1910793,15000,18,10.0,1,63000.0
1830863,20000,13,10.0,2,60000.0
1810068,20000,19,10.0,1,69000.0
1830588,25000,14,1.0,2,47500.0
1840074,6000,16,3.0,2,27000.0
1810696,15000,10,4.0,2,107000.0
1911243,7200,8,0.0,1,50000.0
1821466,5000,9,10.0,3,75000.0
1910496,12000,19,10.0,1,50000.0
1810959,6500,4,0.0,2,30000.0
1840077,5000,11,6.0,2,110000.0
1831330,20000,6,10.0,1,119000.0
1820183,22500,9,10.0,3,45000.0
1841224,20000,3,4.0,1,91000.0
1841384,30000,7,10.0,1,65000.0
1810102,20000,10,3.0,2,33500.0
1810833,18000,1,10.0,3,32000.0
1811310,7700,5,6.0,2,49000.0
1910737,35000,19,0.0,2,80000.0
1830959,10000,13,10.0,3,60000.0
1841441,19000,3,2.0,1,36000.0
1841153,13000,2,7.0,1,62000.0
1831269,10000,15,6.0,1,50680.0
1820613,2500,5,3.0,2,24000.0
1840569,2000,3,7.0,2,117000.0
1841108,21325,4,10.0,1,101000.0
1811366,20000,16,7.0,2,50000.0
1831233,16000,18,4.0,1,121000.0
1820714,29000,16,8.0,1,99000.0
1841404,24000,3,10.0,3,71000.0
1830020,20000,13,0.0,1,125000.0
1821053,13000,7,10.0,1,41000.0
1820268,16000,9,10.0,2,55000.0
1830687,10000,17,10.0,2,125000.0
1840980,30000,7,3.0,2,94000.0
1910747,15000,19,2.0,2,41000.0
1830428,10000,1,10.0,3,35000.0
1840481,22000,18,10.0,3,150000.0
1911060,10000,20,3.0,2,60000.0
1830272,20675,17,10.0,1,68000.0
1820068,15000,13,2.0,2,60000.0
1811416,35000,13,4.0,2,36600.0
1840329,19375,15,5.0,1,75000.0
1831494,22000,11,2.0,1,95000.0
1811461,6500,16,10.0,1,185000.0
1821341,7000,16,10.0,1,170000.0
1840760,12000,4,4.0,2,75000.0
1830522,10000,14,10.0,1,85000.0
1820589,6000,5,2.0,3,125000.0
1830280,17000,17,10.0,1,90000.0
1830149,3000,17,4.0,1,86000.0
1830155,4000,17,4.0,2,50000.0
1830916,10000,13,10.0,3,88150.0
1810562,16000,10,10.0,2,82000.0
1910938,30000,19,1.0,2,68000.0
1841347,12000,9,3.0,1,59000.0
1910632,35000,19,5.0,2,120000.0
1810307,12075,10,5.0,3,21000.0
1810568,12000,10,4.0,1,64000.0
1911107,27000,20,3.0,1,115000.0
1830097,21000,17,0.0,1,110000.0
1840322,16000,17,2.0,2,80000.0
1821121,11000,13,10.0,1,70000.0
1820880,1500,19,8.0,1,50000.0
1830978,15000,13,2.0,3,65000.0
1821108,20000,7,10.0,1,90000.0
1831440,5000,18,10.0,1,66310.39
1830289,11000,19,2.0,2,45500.0
1821296,10000,2,1.0,2,66100.0
1911393,12000,2,10.0,1,121254.0
1830636,7500,14,10.0,1,98000.0
1831038,20000,7,0.0,2,27312.0
1910139,3000,5,10.0,3,50000.0
1841200,2500,1,7.0,1,26000.0
1831489,25475,11,10.0,3,72000.0
1910124,25000,18,10.0,1,115000.0
1830074,20000,1,10.0,1,63000.0
1910444,6575,19,1.0,2,60000.0
1910144,10000,5,0.0,1,40000.0
1841517,35000,6,0.0,1,117000.0
1840376,7000,5,4.0,1,26000.0
1911382,7000,8,5.0,2,50000.0
1820427,12000,5,0.0,1,38000.0
1910627,10800,19,10.0,1,92000.0
1841466,10000,19,2.0,1,72000.0
1910784,36000,1,2.0,2,45000.0
1831039,11200,19,3.0,1,35000.0
1840092,13000,11,10.0,1,92360.0
1911433,15000,8,7.0,1,78000.0
1821064,30000,18,5.0,1,100000.0
1830087,9600,15,3.0,1,90000.0
1840531,9600,18,0.0,1,46800.0
1830262,15000,17,3.0,2,68000.0
1830068,25000,17,10.0,2,82000.0
1820813,10000,19,10.0,2,63000.0
1910234,25000,14,10.0,1,76000.0
1831252,7000,15,10.0,1,70000.0
1821141,12000,7,0.0,3,49000.0
1821025,21000,7,1.0,1,100000.0
1810505,10000,13,0.0,2,50000.0
1821190,10000,7,10.0,1,75000.0
1831462,40000,13,1.0,1,200000.0
1840406,3000,17,0.0,2,85000.0
1911031,25000,20,10.0,2,65000.0
1830844,10000,18,10.0,3,22000.0
1830957,16000,3,10.0,1,105200.0
1820264,15000,9,7.0,1,172000.0
1811468,15000,13,6.0,1,70000.0
1910667,10000,18,4.0,1,68000.0
1840123,25000,1,10.0,1,85000.0
1841492,30000,3,0.0,1,82000.0
1840034,10400,11,10.0,1,56099.0
1840059,40000,11,0.0,1,45000.0
1810073,3000,10,10.0,1,50000.0
1910861,22675,10,10.0,3,50809.0
1841360,37000,3,5.0,2,65000.0
1821293,8000,15,2.0,3,38000.0
1830553,2000,7,10.0,3,40000.0
1840540,20275,10,10.0,1,80000.0
1820741,15000,19,1.0,2,50000.0
1911076,13000,20,9.0,2,70200.0
1811080,30000,19,2.0,1,150000.0
1821136,5000,1,1.0,1,43320.0
1830940,20000,13,10.0,1,111000.0
1910188,16000,19,3.0,2,50000.0
1841184,25000,3,10.0,2,30000.0
1840331,15450,17,3.0,1,133600.0
1911100,40000,14,10.0,1,125000.0
1910252,1000,19,6.0,2,33000.0
1830264,20000,17,10.0,1,55000.0
1841058,10000,2,10.0,2,50000.0
1830999,10000,13,10.0,2,40000.0
1840247,6000,11,3.0,2,40000.0
1831277,15000,15,4.0,2,100000.0
1820155,15000,11,8.0,3,65000.0
1841251,14000,3,1.0,1,30000.0
1810337,12000,10,10.0,3,58000.0
1830163,18000,4,5.0,1,75000.0
1911343,35000,3,10.0,2,210000.0
1820428,16000,2,6.0,1,46000.0
1831421,5000,15,2.0,2,48000.0
1840165,18000,11,0.0,2,40000.0
1820926,25000,11,10.0,1,48000.0
1810810,5000,13,10.0,1,53000.0
1831325,16000,19,10.0,2,108400.0
1830140,1500,17,3.0,2,30000.0
1830352,16000,15,6.0,3,75000.0
1830644,15825,14,2.0,1,96000.0
1910955,8000,20,10.0,1,35000.0
1840060,20000,11,10.0,1,60000.0
1811204,7500,13,10.0,1,60000.0
1811102,7200,1,10.0,2,95000.0
1830114,12000,3,7.0,2,110000.0
1841415,40000,3,2.0,2,110000.0
1911158,13000,19,2.0,2,32000.0
1820504,40000,5,4.0,2,130000.0
1830469,10000,14,5.0,2,107000.0
1811386,12250,2,10.0,2,60000.0
1910381,15000,19,10.0,3,38500.0
1811174,20000,16,5.0,2,50000.0
1820862,4000,18,3.0,2,55000.0
1841039,21325,4,10.0,1,14000.0
1910899,20000,18,10.0,1,175000.0
1811032,40000,10,3.0,1,45000.0
1910912,25000,20,7.0,1,115000.0
1910678,25000,19,0.0,1,40000.0
1820769,12000,5,2.0,2,55000.0
1810502,10000,13,6.0,1,67000.0
1811492,5825,20,2.0,2,65000.0
1821399,14000,2,3.0,2,34000.0
1811038,12000,1,7.0,1,66500.0
1910700,26400,14,9.0,1,120000.0
1810515,6000,8,2.0,1,177000.0
1810506,1825,19,2.0,2,48000.0
1910895,17000,20,8.0,1,100000.0
1820440,4500,9,2.0,2,60000.0
1821449,20000,2,2.0,2,15000.0
1821130,6000,7,10.0,3,50000.0
1840717,6000,18,10.0,2,80000.0
1841438,20000,14,2.0,1,115000.0
1820801,4000,5,1.0,1,35000.0
1840379,20000,18,4.0,2,30000.0
1810451,5000,1,4.0,1,139000.0
1910131,20000,19,10.0,1,68000.0
1910030,3025,19,3.0,2,30000.0
1831230,30000,15,10.0,1,20000.0
1840317,16800,14,7.0,1,56000.0
1810206,35000,10,8.0,3,102000.0
1810941,8000,1,10.0,1,49500.0
1840804,36000,4,10.0,1,160000.0
1820058,12000,9,6.0,2,55000.0
1831258,20000,5,6.0,2,36000.0
1840552,40000,2,10.0,1,169928.0
1830724,6000,14,10.0,1,90000.0
1840762,5900,19,1.0,1,60000.0
1841037,10000,11,6.0,3,57000.0
1840233,30000,17,10.0,1,57250.0
1910996,3000,7,10.0,3,92000.0
1830801,3000,13,2.0,2,50000.0
1840448,12000,5,4.0,2,55000.0
1811194,6000,16,5.0,2,52222.0
1910222,20000,19,10.0,1,94000.0
1840543,14000,18,0.0,2,37500.0
1810786,20000,13,10.0,1,78000.0
1821353,6000,14,4.0,3,22000.0
1831297,12500,13,4.0,2,79500.0
1831028,12000,13,1.0,1,114000.0
1841242,5000,3,1.0,3,25000.0
1840255,20300,6,2.0,1,185000.0
1911493,24000,13,1.0,2,55000.0
1840361,15000,18,10.0,1,200000.0
1821115,3150,7,1.0,2,48768.0
1911065,12000,10,5.0,2,60000.0
1810271,20000,10,7.0,2,44000.0
1910749,18400,20,7.0,1,55000.0
1810533,14025,20,1.0,2,12000.0
1811217,7000,16,10.0,1,108000.0
1810921,10000,18,10.0,2,48000.0
1820558,12000,19,9.0,1,96000.0
1830652,36000,14,10.0,2,150000.0
1821376,4000,2,10.0,1,58000.0
1810418,5500,10,2.0,3,40000.0
1821284,16500,13,4.0,3,81000.0
1820042,20000,1,10.0,3,65000.0
1810188,4400,16,1.0,2,27100.0
1831276,13000,15,2.0,1,23000.0
1911251,8000,8,2.0,3,110000.0
1840500,30000,7,10.0,1,59000.0
1840419,21600,18,10.0,2,75000.0
1820390,23000,2,3.0,3,56000.0
1821196,20000,7,2.0,2,57000.0
1830738,22000,15,10.0,2,160000.0
1841515,16000,19,6.0,2,70000.0
1830090,5025,17,1.0,2,60000.0
1820858,12000,7,7.0,2,76000.0
1820115,1500,9,10.0,2,48000.0
1910292,10000,19,5.0,2,25300.0
1810637,10000,19,2.0,2,45000.0
1821002,25000,7,0.0,2,65000.0
1910156,16500,13,3.0,1,63000.0
1840081,20400,11,10.0,1,140000.0
1821185,10700,7,8.0,1,47500.0
1810435,5600,10,0.0,2,50000.0
1830635,35000,19,10.0,2,200000.0
1840759,20000,4,10.0,1,65000.0
1810737,12000,19,10.0,1,53000.0
1910077,8800,7,3.0,2,24000.0
1810197,5000,19,5.0,2,46592.0
1840517,15000,18,3.0,2,114000.0
1830915,18000,13,2.0,1,40144.0
1830110,16500,13,10.0,1,160000.0
1830137,40000,17,2.0,1,150000.0
1820290,18500,3,10.0,3,49249.0
1821194,10000,7,1.0,2,46613.0
1830273,6700,13,2.0,2,70000.0
1820263,3500,9,9.0,2,90000.0
1911079,4800,7,10.0,3,50000.0
1841439,2100,3,2.0,2,45000.0
1810211,12000,7,7.0,1,89000.0
1810400,27250,10,3.0,1,190000.0
1840119,28000,13,10.0,1,128500.0
1911282,5000,8,4.0,1,36000.0
1841250,29000,14,10.0,1,115000.0
1830582,15000,20,10.0,2,67000.0
1820898,9100,7,0.0,3,64000.0
1831285,35000,15,8.0,2,74000.0
1811431,1000,16,0.0,2,45000.0
1830461,23000,14,1.0,3,235000.0
1820987,14500,13,10.0,1,85000.0
1810411,21600,10,5.0,1,100000.0
1841276,20000,3,8.0,1,120000.0
1821078,12000,7,2.0,1,75000.0
1910372,40000,19,10.0,1,198000.0
1840440,6000,18,5.0,2,56500.0
1810525,20000,9,0.0,3,75000.0
1831203,35000,9,10.0,2,48000.0
1821451,30000,2,10.0,3,100984.0
1910031,12000,1,7.0,1,50000.0
1841020,14400,4,4.0,3,60000.0
1911472,24000,8,10.0,1,240000.0
1810771,11500,18,5.0,2,34416.0
1820244,15000,10,2.0,1,41000.0
1840822,13000,5,3.0,1,210000.0
1840045,10000,19,5.0,2,66931.0
1911125,10000,10,10.0,2,97500.0
1841095,15000,4,9.0,1,60000.0
1841145,6000,1,10.0,1,55000.0
1810330,25000,7,10.0,1,100000.0
1841509,10000,19,10.0,2,43000.0
1840453,10000,19,1.0,1,155000.0
1811058,30000,19,10.0,1,110000.0
1811498,5000,16,10.0,1,51000.0
1820839,11500,14,10.0,1,56000.0
1810154,9000,10,7.0,2,112000.0
1830130,9775,17,10.0,1,60000.0
1820121,2000,13,5.0,1,54000.0
1840372,12000,6,0.0,2,65000.0
1840162,20000,11,5.0,2,74800.0
1821260,3000,2,2.0,2,30000.0
