loan_id,loan_amnt,term,emp_title,emp_length,home_ownership,annual_inc,inc_verification_status,issue_date,purpose,zip_code,addr_state,application_type
1840008,8000,36 months,Security Officer,10,OWN,43000,Source Verified,Dec-18,debt_consolidation,357xx,AL,Individual
1840009,32075,60 months,Mechanic,10,MORTGAGE,150000,Not Verified,Dec-18,credit_card,231xx,VA,Individual
1840011,10000,60 months,IT Manager,10,MORTGAGE,80000,Not Verified,Dec-18,debt_consolidation,648xx,MO,Individual
1840012,16000,60 months,Clerk,5,MORTGAGE,51000,Not Verified,Dec-18,debt_consolidation,284xx,NC,Individual
1840013,16000,60 months,Clerk,0,RENT,33000,Source Verified,Dec-18,credit_card,290xx,SC,Individual
1840015,13000,36 months,Clerk,2,MORTGAGE,90000,Verified,Dec-18,other,191xx,PA,Individual
1840016,9600,36 months,Clerk,9,RENT,65000,Not Verified,Dec-18,credit_card,265xx,WV,Individual
1840017,3500,36 months,Clerk,10,MORTGAGE,40000,Source Verified,Dec-18,car,078xx,NJ,Joint App
1840018,12000,60 months,Clerk,1,RENT,67000,Not Verified,Dec-18,credit_card,231xx,VA,Individual
1840019,35000,60 months,Clerk,10,MORTGAGE,290000,Source Verified,Dec-18,debt_consolidation,656xx,MO,Individual
1840020,30000,60 months,Clerk,10,OWN,62000,Source Verified,Dec-18,debt_consolidation,920xx,CA,Individual
1840021,16000,36 months,Carpenter,10,RENT,150000,Source Verified,Dec-18,other,917xx,CA,Individual
1840022,24000,36 months,Clerk,3,OWN,105000,Not Verified,Dec-18,credit_card,711xx,LA,Individual
1840025,24000,60 months,Clerk,10,MORTGAGE,140000,Not Verified,Dec-18,debt_consolidation,977xx,OR,Joint App
1831045,1000,36 months,Electrician,4,RENT,30000,Not Verified,Jul-18,debt_consolidation,871xx,NM,Individual
1831046,6000,36 months,Accountant,3,OWN,19000,Source Verified,Jul-18,small_business,993xx,WA,Individual
1831047,20000,36 months,IT Manager,0,RENT,75000,Source Verified,Jul-18,debt_consolidation,917xx,CA,Individual
1831048,11000,36 months,Office Manager,10,MORTGAGE,105000,Not Verified,Jul-18,debt_consolidation,853xx,AZ,Individual
1831050,30000,60 months,Accountant,10,MORTGAGE,130000,Verified,Jul-18,debt_consolidation,082xx,NJ,Individual
1831051,25000,60 months,Accountant,4,MORTGAGE,42000,Verified,Jul-18,debt_consolidation,956xx,CA,Joint App
1831052,33000,60 months,Security Officer,7,MORTGAGE,180000,Source Verified,Jul-18,credit_card,921xx,CA,Individual
1831053,35000,36 months,Security Officer,10,MORTGAGE,67500,Source Verified,Jul-18,debt_consolidation,890xx,NV,Joint App
1831054,32000,36 months,Accountant,2,MORTGAGE,88000,Verified,Jul-18,other,902xx,CA,Joint App
1831057,35000,36 months,Accountant,6,MORTGAGE,90000,Source Verified,Jul-18,other,774xx,TX,Individual
1831058,30625,60 months,Security Officer,10,MORTGAGE,100000,Source Verified,Jul-18,debt_consolidation,391xx,MS,Joint App
1831059,7500,36 months,Mechanic,3,RENT,37000,Source Verified,Jul-18,debt_consolidation,606xx,IL,Individual
1831060,31000,36 months,Security Officer,10,RENT,65000,Not Verified,Jul-18,credit_card,763xx,TX,Individual
1831061,5000,36 months,Realtor,10,RENT,135000,Verified,Jul-18,other,296xx,SC,Individual
1831062,25000,36 months,Teacher,2,RENT,67392,Not Verified,Jul-18,debt_consolidation,112xx,NY,Individual
1831063,17725,36 months,Accountant,5,OWN,45000,Verified,Jul-18,debt_consolidation,364xx,AL,Individual
1831064,10000,36 months,Accountant,1,RENT,81000,Not Verified,Jul-18,debt_consolidation,604xx,IL,Individual
1831065,12000,36 months,Carpenter,10,MORTGAGE,110000,Source Verified,Jul-18,debt_consolidation,853xx,AZ,Individual
1831066,9600,36 months,Security Officer,10,MORTGAGE,110000,Not Verified,Jul-18,other,907xx,CA,Individual
1831067,27000,60 months,Accountant,5,RENT,123000,Not Verified,Jul-18,credit_card,945xx,CA,Individual
1831068,30000,60 months,Accountant,2,MORTGAGE,65000,Source Verified,Jul-18,debt_consolidation,840xx,UT,Individual
1831069,10000,36 months,Office Manager,2,MORTGAGE,56000,Source Verified,Jul-18,debt_consolidation,390xx,MS,Individual
1831070,12000,60 months,Police officer,5,MORTGAGE,57000,Verified,Jul-18,debt_consolidation,480xx,MI,Individual
1831071,31000,60 months,Police officer,3,MORTGAGE,58000,Verified,Jul-18,debt_consolidation,410xx,KY,Joint App
1831072,6000,36 months,Teacher,10,MORTGAGE,58000,Not Verified,Jul-18,other,600xx,IL,Individual
1831073,10000,36 months,Accountant,8,RENT,17200,Source Verified,Jul-18,credit_card,967xx,HI,Individual
1831074,10000,36 months,Chef,10,RENT,110000,Not Verified,Jul-18,credit_card,125xx,NY,Individual
1831075,16000,36 months,Nurse,10,MORTGAGE,85000,Verified,Jul-18,debt_consolidation,131xx,NY,Individual
1831076,5000,36 months,Mechanic,10,OWN,120000,Source Verified,Jul-18,house,302xx,GA,Individual
1831077,12000,60 months,Accountant,4,RENT,42000,Verified,Jul-18,credit_card,113xx,NY,Individual
1831078,4000,36 months,Accountant,3,RENT,30000,Source Verified,Jul-18,credit_card,945xx,CA,Individual
1831079,20000,60 months,Accountant,9,RENT,150000,Source Verified,Jul-18,medical,926xx,CA,Individual
1831080,10000,60 months,Accountant,10,OWN,51000,Not Verified,Jul-18,debt_consolidation,787xx,TX,Joint App
1831081,20000,60 months,Mechanic,5,MORTGAGE,69000,Source Verified,Jul-18,debt_consolidation,553xx,MN,Individual
1831082,15000,36 months,Truck Driver,0,MORTGAGE,130000,Source Verified,Jul-18,debt_consolidation,064xx,CT,Individual
1831083,16000,36 months,Chef,2,MORTGAGE,60000,Verified,Jul-18,debt_consolidation,786xx,TX,Joint App
1831084,19000,36 months,Police officer,4,RENT,46633,Not Verified,Jul-18,credit_card,800xx,CO,Individual
1831085,10000,36 months,Chef,2,RENT,85000,Source Verified,Jul-18,medical,104xx,NY,Individual
1831086,6025,36 months,Accountant,5,RENT,43000,Not Verified,Jul-18,debt_consolidation,027xx,MA,Individual
1831087,28000,36 months,IT Manager,2,RENT,50000,Source Verified,Jul-18,home_improvement,140xx,NY,Individual
1831088,6500,36 months,Accountant,0,RENT,25000,Source Verified,Jul-18,debt_consolidation,761xx,TX,Individual
1831089,10000,36 months,Nurse,10,RENT,35000,Not Verified,Jul-18,credit_card,100xx,NY,Individual
1831090,22000,36 months,Police officer,0,MORTGAGE,87000,Source Verified,Jul-18,debt_consolidation,132xx,NY,Individual
1831091,12000,60 months,Mechanic,10,MORTGAGE,92000,Source Verified,Jul-18,debt_consolidation,463xx,IN,Individual
1831092,25000,36 months,Chef,5,RENT,192000,Source Verified,Jul-18,debt_consolidation,850xx,AZ,Individual
1831093,8000,36 months,Accountant,4,OWN,28000,Verified,Jul-18,debt_consolidation,935xx,CA,Individual
1831094,8000,36 months,Accountant,10,MORTGAGE,99000,Not Verified,Jul-18,debt_consolidation,922xx,CA,Individual
1831095,10000,36 months,Accountant,3,MORTGAGE,132000,Not Verified,Jul-18,home_improvement,535xx,WI,Individual
1831097,20000,60 months,Mechanic,10,MORTGAGE,67000,Verified,Jul-18,debt_consolidation,462xx,IN,Individual
1831098,16000,60 months,Clerk,2,RENT,61700,Source Verified,Jul-18,debt_consolidation,951xx,CA,Individual
1831099,30000,60 months,Accountant,10,MORTGAGE,60000,Verified,Jul-18,vacation,707xx,LA,Joint App
1831100,14500,60 months,Accountant,9,RENT,40000,Source Verified,Jul-18,credit_card,103xx,NY,Individual
1831101,25000,36 months,Chef,0,RENT,110000,Not Verified,Jul-18,debt_consolidation,060xx,CT,Individual
1831102,10000,36 months,Accountant,1,RENT,32000,Not Verified,Jul-18,credit_card,912xx,CA,Individual
1831103,12000,60 months,Teacher,2,MORTGAGE,24000,Verified,Jul-18,home_improvement,458xx,OH,Joint App
1831104,35000,60 months,Accountant,7,OWN,75109,Source Verified,Jul-18,credit_card,850xx,AZ,Individual
1831105,10000,36 months,Realtor,10,MORTGAGE,52000,Source Verified,Jul-18,debt_consolidation,166xx,PA,Individual
1831106,15000,36 months,Accountant,10,RENT,70000,Verified,Jul-18,credit_card,114xx,NY,Individual
1831107,25000,60 months,Accountant,4,RENT,90000,Not Verified,Jul-18,debt_consolidation,945xx,CA,Individual
1831108,15000,60 months,Accountant,9,RENT,53000,Verified,Jul-18,credit_card,900xx,CA,Individual
1831109,25000,36 months,Security Officer,10,MORTGAGE,70000,Verified,Jul-18,credit_card,826xx,WY,Joint App
1831110,10000,36 months,Chef,5,RENT,50000,Not Verified,Jul-18,debt_consolidation,926xx,CA,Individual
1831111,11200,60 months,Accountant,10,MORTGAGE,140000,Source Verified,Jul-18,credit_card,773xx,TX,Individual
1831112,5125,36 months,Accountant,6,MORTGAGE,30000,Source Verified,Jul-18,home_improvement,330xx,FL,Individual
1831113,15000,60 months,Nurse,1,MORTGAGE,70000,Not Verified,Jul-18,credit_card,031xx,NH,Individual
1831114,16000,36 months,Accountant,2,MORTGAGE,50000,Not Verified,Jul-18,debt_consolidation,212xx,MD,Individual
1831115,10000,36 months,IT Manager,10,RENT,80000,Source Verified,Jul-18,credit_card,752xx,TX,Individual
1831116,12000,60 months,Accountant,10,MORTGAGE,49000,Verified,Jul-18,home_improvement,547xx,WI,Individual
1831117,30000,60 months,Accountant,2,RENT,85000,Verified,Jul-18,credit_card,300xx,GA,Joint App
1831118,10000,36 months,Accountant,10,RENT,50000,Source Verified,Jul-18,debt_consolidation,272xx,NC,Individual
1831120,8000,36 months,Accountant,10,RENT,75000,Not Verified,Jul-18,credit_card,554xx,MN,Individual
1831121,40000,36 months,Security Officer,3,MORTGAGE,50000,Not Verified,Jul-18,small_business,328xx,FL,Individual
1831122,22000,36 months,Electrician,10,MORTGAGE,90000,Verified,Jul-18,debt_consolidation,042xx,ME,Individual
1831123,15000,60 months,Truck Driver,10,OWN,37100,Verified,Jul-18,debt_consolidation,117xx,NY,Individual
1831125,13600,36 months,Accountant,4,MORTGAGE,140000,Not Verified,Jul-18,credit_card,603xx,IL,Individual
1831126,5000,36 months,Truck Driver,3,RENT,50000,Not Verified,Jul-18,credit_card,800xx,CO,Individual
1831127,10000,60 months,Carpenter,10,MORTGAGE,28000,Verified,Jul-18,home_improvement,721xx,AR,Joint App
1831128,30000,36 months,Accountant,2,MORTGAGE,105000,Source Verified,Jul-18,debt_consolidation,088xx,NJ,Individual
1831129,7200,36 months,Chef,0,RENT,26000,Source Verified,Jul-18,debt_consolidation,640xx,MO,Individual
1831130,4500,36 months,Accountant,10,OWN,46000,Not Verified,Jul-18,debt_consolidation,138xx,NY,Individual
1831131,35000,36 months,Security Officer,10,MORTGAGE,86000,Source Verified,Jul-18,medical,922xx,CA,Individual
1831132,23000,36 months,Electrician,10,MORTGAGE,132000,Not Verified,Jul-18,credit_card,070xx,NJ,Joint App
1831133,18000,60 months,Truck Driver,2,MORTGAGE,53000,Verified,Jul-18,debt_consolidation,605xx,IL,Individual
1831134,5000,36 months,Accountant,10,RENT,56000,Not Verified,Jul-18,debt_consolidation,123xx,NY,Individual
1831135,20000,36 months,Accountant,6,MORTGAGE,103000,Source Verified,Jul-18,debt_consolidation,813xx,CO,Individual
1831136,20000,36 months,Carpenter,10,MORTGAGE,220000,Source Verified,Jul-18,credit_card,681xx,NE,Joint App
1831137,12000,36 months,Security Officer,6,RENT,80000,Not Verified,Jul-18,credit_card,908xx,CA,Individual
1831138,8000,36 months,Chef,9,RENT,80000,Not Verified,Jul-18,debt_consolidation,351xx,AL,Individual
1831139,14000,36 months,Accountant,2,RENT,85000,Source Verified,Jul-18,credit_card,480xx,MI,Individual
1831140,20425,60 months,Security Officer,10,MORTGAGE,68500,Verified,Jul-18,debt_consolidation,148xx,NY,Joint App
1831141,28000,36 months,Attorney,5,RENT,131000,Source Verified,Jul-18,debt_consolidation,787xx,TX,Individual
1831142,3000,36 months,Accountant,1,RENT,35000,Not Verified,Jul-18,debt_consolidation,915xx,CA,Individual
1831143,17600,60 months,Security Officer,10,MORTGAGE,55000,Verified,Jul-18,debt_consolidation,164xx,PA,Joint App
1831144,20000,36 months,Realtor,10,OWN,250000,Source Verified,Jul-18,debt_consolidation,074xx,NJ,Individual
1831146,17500,36 months,Office Manager,1,OWN,54000,Not Verified,Jul-18,debt_consolidation,928xx,CA,Joint App
1831147,10000,36 months,Clerk,10,MORTGAGE,48000,Not Verified,Jul-18,debt_consolidation,403xx,KY,Joint App
1831148,8400,36 months,Realtor,10,RENT,80000,Not Verified,Jul-18,debt_consolidation,700xx,LA,Individual
1831149,15000,60 months,Electrician,10,MORTGAGE,55000,Source Verified,Jul-18,debt_consolidation,442xx,OH,Individual
1831151,20000,36 months,Accountant,10,MORTGAGE,75000,Not Verified,Jul-18,debt_consolidation,231xx,VA,Individual
1831152,9000,36 months,Security Officer,8,MORTGAGE,40000,Not Verified,Jul-18,debt_consolidation,712xx,LA,Joint App
1831153,13000,36 months,Realtor,1,MORTGAGE,30000,Source Verified,Jul-18,credit_card,071xx,NJ,Individual
1831154,10000,36 months,Police officer,10,MORTGAGE,53000,Source Verified,Jul-18,home_improvement,891xx,NV,Individual
1831155,1200,36 months,Realtor,5,MORTGAGE,35000,Source Verified,Jul-18,medical,985xx,WA,Individual
1831156,5000,36 months,Realtor,9,MORTGAGE,68000,Source Verified,Jul-18,other,612xx,IL,Joint App
1831157,16000,60 months,Realtor,10,MORTGAGE,63000,Source Verified,Jul-18,debt_consolidation,283xx,NC,Individual
1831158,18400,36 months,Realtor,10,OWN,63000,Source Verified,Jul-18,debt_consolidation,088xx,NJ,Individual
1831160,20000,36 months,Realtor,6,RENT,90000,Source Verified,Jul-18,other,926xx,CA,Individual
1831161,13500,60 months,Engineer,10,RENT,60000,Verified,Jul-18,debt_consolidation,330xx,FL,Individual
1831162,10000,36 months,Clerk,1,MORTGAGE,99000,Source Verified,Jul-18,debt_consolidation,925xx,CA,Individual
1831163,20000,36 months,Accountant,10,RENT,54412,Source Verified,Jul-18,other,530xx,WI,Individual
1831164,14000,60 months,Police officer,8,RENT,69000,Source Verified,Jul-18,debt_consolidation,925xx,CA,Individual
1831165,5300,36 months,Attorney,0,RENT,37000,Not Verified,Jul-18,debt_consolidation,988xx,WA,Individual
1831166,5000,36 months,Chef,10,RENT,72974,Not Verified,Jul-18,other,117xx,NY,Individual
1831167,10000,60 months,Realtor,7,RENT,75000,Not Verified,Jul-18,debt_consolidation,550xx,MN,Individual
1831168,20000,60 months,Realtor,4,RENT,58000,Source Verified,Jul-18,debt_consolidation,945xx,CA,Individual
1831169,30000,36 months,Realtor,10,RENT,75000,Not Verified,Jul-18,credit_card,631xx,MO,Individual
1831170,6000,36 months,Realtor,10,MORTGAGE,58000,Verified,Jul-18,debt_consolidation,303xx,GA,Individual
1840151,16000,36 months,Mechanic,10,MORTGAGE,140000,Not Verified,Dec-18,credit_card,913xx,CA,Individual
1840154,28000,60 months,Nurse,2,MORTGAGE,70000,Not Verified,Dec-18,credit_card,300xx,GA,Individual
1840155,11200,36 months,Clerk,10,MORTGAGE,65000,Not Verified,Dec-18,credit_card,840xx,UT,Individual
1840156,6500,36 months,Clerk,4,MORTGAGE,154000,Source Verified,Dec-18,debt_consolidation,278xx,NC,Individual
1840157,22000,60 months,Carpenter,10,MORTGAGE,65000,Source Verified,Dec-18,debt_consolidation,413xx,KY,Individual
1840158,3500,36 months,Clerk,10,MORTGAGE,80000,Verified,Dec-18,debt_consolidation,604xx,IL,Joint App
1840159,10000,36 months,Clerk,7,RENT,74000,Not Verified,Dec-18,credit_card,114xx,NY,Individual
1840160,6000,36 months,Clerk,1,MORTGAGE,40000,Source Verified,Dec-18,credit_card,750xx,TX,Individual
1840161,25000,60 months,Clerk,5,MORTGAGE,171000,Not Verified,Dec-18,credit_card,980xx,WA,Joint App
1840162,20000,36 months,Clerk,5,RENT,74800,Not Verified,Dec-18,debt_consolidation,618xx,IL,Individual
1840164,25000,60 months,Clerk,7,RENT,53000,Verified,Dec-18,debt_consolidation,368xx,AL,Individual
1840165,18000,36 months,Clerk,0,RENT,40000,Source Verified,Dec-18,debt_consolidation,100xx,NY,Individual
1840166,5525,36 months,Police officer,10,RENT,118000,Not Verified,Dec-18,car,322xx,FL,Individual
1840167,2525,36 months,Clerk,1,RENT,21000,Verified,Dec-18,credit_card,325xx,FL,Individual
1840168,32000,60 months,Security Officer,10,MORTGAGE,110000,Source Verified,Dec-18,home_improvement,152xx,PA,Individual
1840169,16000,36 months,Accountant,2,RENT,52000,Verified,Dec-18,debt_consolidation,220xx,VA,Individual
1840171,18500,60 months,Clerk,5,RENT,96500,Source Verified,Dec-18,credit_card,554xx,MN,Individual
1840174,1500,36 months,Clerk,10,MORTGAGE,56160,Verified,Dec-18,other,212xx,MD,Individual
1840175,24000,60 months,Clerk,10,MORTGAGE,380000,Not Verified,Dec-18,debt_consolidation,704xx,LA,Individual
1840176,5000,36 months,Clerk,3,RENT,50000,Source Verified,Dec-18,credit_card,921xx,CA,Individual
1840177,25000,36 months,Clerk,10,MORTGAGE,80000,Not Verified,Dec-18,debt_consolidation,292xx,SC,Joint App
1840178,2500,36 months,Clerk,3,RENT,29000,Source Verified,Dec-18,other,115xx,NY,Individual
1840179,12000,60 months,Attorney,10,RENT,62000,Not Verified,Dec-18,debt_consolidation,030xx,NH,Individual
1840180,9600,36 months,Clerk,3,RENT,100000,Not Verified,Dec-18,small_business,432xx,OH,Individual
1840182,7000,36 months,Realtor,7,MORTGAGE,52000,Not Verified,Dec-18,debt_consolidation,028xx,RI,Individual
1840183,8000,36 months,Chef,1,RENT,49400,Verified,Dec-18,other,917xx,CA,Individual
1840184,5000,36 months,Clerk,0,MORTGAGE,115000,Not Verified,Dec-18,other,685xx,NE,Individual
1840185,9000,36 months,Clerk,4,MORTGAGE,75000,Not Verified,Dec-18,credit_card,549xx,WI,Individual
1840186,9600,36 months,Clerk,10,OWN,60000,Not Verified,Dec-18,debt_consolidation,087xx,NJ,Individual
1840187,8000,36 months,Clerk,10,MORTGAGE,82923,Source Verified,Dec-18,car,802xx,CO,Individual
1840188,12000,36 months,Mechanic,6,RENT,24000,Source Verified,Dec-18,credit_card,857xx,AZ,Individual
1840189,20000,36 months,Clerk,9,MORTGAGE,40000,Verified,Dec-18,debt_consolidation,064xx,CT,Individual
1840191,14400,60 months,Accountant,3,RENT,110000,Not Verified,Dec-18,debt_consolidation,920xx,CA,Individual
1840192,22400,36 months,Security Officer,2,MORTGAGE,30000,Source Verified,Dec-18,debt_consolidation,062xx,CT,Joint App
1840193,25000,36 months,Nurse,2,OWN,78000,Not Verified,Dec-18,debt_consolidation,371xx,TN,Individual
1840194,26000,60 months,Clerk,10,MORTGAGE,40000,Source Verified,Dec-18,debt_consolidation,486xx,MI,Individual
1840195,25000,60 months,Clerk,10,MORTGAGE,63500,Verified,Dec-18,debt_consolidation,287xx,NC,Joint App
1840197,2000,36 months,Sales Manager,4,MORTGAGE,100000,Not Verified,Dec-18,credit_card,154xx,PA,Individual
1840198,9000,36 months,Chef,10,MORTGAGE,35000,Source Verified,Dec-18,debt_consolidation,068xx,CT,Individual
1840199,20000,36 months,Clerk,10,MORTGAGE,98500,Source Verified,Dec-18,debt_consolidation,946xx,CA,Individual
1840200,29450,36 months,Accountant,10,MORTGAGE,161000,Source Verified,Dec-18,debt_consolidation,933xx,CA,Individual
1840201,34625,60 months,Police officer,10,MORTGAGE,137500,Source Verified,Dec-18,debt_consolidation,779xx,TX,Individual
1840202,8000,36 months,Police officer,4,MORTGAGE,95000,Source Verified,Dec-18,credit_card,480xx,MI,Individual
1840203,30000,60 months,Teacher,10,MORTGAGE,65000,Source Verified,Dec-18,debt_consolidation,917xx,CA,Individual
1840204,6000,36 months,Security Officer,10,RENT,55000,Verified,Dec-18,credit_card,104xx,NY,Individual
1840205,5000,36 months,Nurse,2,RENT,80000,Not Verified,Dec-18,debt_consolidation,100xx,NY,Individual
1840207,20000,60 months,Chef,10,MORTGAGE,30000,Source Verified,Dec-18,other,629xx,IL,Joint App
1840208,22650,36 months,Accountant,7,MORTGAGE,145000,Not Verified,Dec-18,home_improvement,346xx,FL,Individual
1840209,10000,36 months,Clerk,2,OWN,35000,Not Verified,Dec-18,debt_consolidation,989xx,WA,Individual
1840210,24000,36 months,Carpenter,10,MORTGAGE,100000,Not Verified,Dec-18,debt_consolidation,606xx,IL,Individual
1840211,4000,36 months,Clerk,0,MORTGAGE,37000,Not Verified,Dec-18,debt_consolidation,646xx,MO,Individual
1840212,30000,36 months,Clerk,10,RENT,90000,Verified,Dec-18,debt_consolidation,681xx,NE,Individual
1840213,11000,36 months,Clerk,3,MORTGAGE,240000,Not Verified,Dec-18,debt_consolidation,482xx,MI,Individual
1840214,24000,60 months,Clerk,10,MORTGAGE,125000,Source Verified,Dec-18,credit_card,600xx,IL,Individual
1840215,12000,60 months,Clerk,0,OWN,65000,Source Verified,Dec-18,credit_card,611xx,IL,Individual
1840216,3000,36 months,Attorney,4,MORTGAGE,60000,Source Verified,Dec-18,home_improvement,104xx,NY,Individual
1840217,8000,36 months,Clerk,4,RENT,42300,Not Verified,Dec-18,credit_card,405xx,KY,Individual
1840218,10250,36 months,Security Officer,10,MORTGAGE,96000,Not Verified,Dec-18,debt_consolidation,919xx,CA,Individual
1840219,22400,60 months,Clerk,10,OWN,56000,Source Verified,Dec-18,credit_card,234xx,VA,Individual
1840220,27000,60 months,Police officer,10,MORTGAGE,45000,Source Verified,Dec-18,debt_consolidation,656xx,MO,Individual
1840221,24000,36 months,Clerk,7,RENT,30000,Verified,Dec-18,credit_card,752xx,TX,Joint App
1840222,7000,36 months,Clerk,4,MORTGAGE,102500,Not Verified,Dec-18,house,436xx,OH,Individual
1840223,25000,60 months,Clerk,10,MORTGAGE,23878,Not Verified,Dec-18,debt_consolidation,453xx,OH,Joint App
1840224,16000,60 months,Clerk,4,MORTGAGE,120000,Not Verified,Dec-18,credit_card,720xx,AR,Individual
1840225,13000,60 months,Clerk,10,MORTGAGE,75000,Not Verified,Dec-18,debt_consolidation,741xx,OK,Individual
1840227,13000,36 months,Clerk,10,MORTGAGE,55000,Verified,Dec-18,credit_card,611xx,IL,Individual
1840228,3300,36 months,Nurse,3,RENT,49700,Source Verified,Dec-18,vacation,310xx,GA,Individual
1840230,3500,36 months,Clerk,10,RENT,33190,Source Verified,Dec-18,credit_card,850xx,AZ,Individual
1840232,4000,36 months,Mechanic,10,MORTGAGE,92000,Source Verified,Dec-18,debt_consolidation,985xx,WA,Individual
1840233,30000,60 months,Mechanic,10,MORTGAGE,57250,Not Verified,Dec-18,debt_consolidation,212xx,MD,Individual
1840234,5550,36 months,Clerk,10,MORTGAGE,152500,Not Verified,Dec-18,credit_card,461xx,IN,Individual
1840235,2000,36 months,Electrician,4,RENT,51000,Source Verified,Dec-18,debt_consolidation,606xx,IL,Individual
1840236,6000,36 months,Clerk,10,RENT,65000,Source Verified,Dec-18,credit_card,460xx,IN,Individual
1840237,5000,36 months,Clerk,10,MORTGAGE,53580,Source Verified,Dec-18,debt_consolidation,327xx,FL,Individual
1840238,6500,36 months,Clerk,0,RENT,50000,Not Verified,Dec-18,debt_consolidation,902xx,CA,Individual
1840239,25000,36 months,Attorney,10,RENT,95000,Source Verified,Dec-18,debt_consolidation,906xx,CA,Individual
1840240,8000,36 months,Clerk,2,RENT,95000,Not Verified,Dec-18,credit_card,612xx,IL,Individual
1840241,21000,60 months,Security Officer,5,OWN,50000,Source Verified,Dec-18,debt_consolidation,444xx,OH,Individual
1840242,10000,36 months,Nurse,10,RENT,47000,Source Verified,Dec-18,credit_card,283xx,NC,Individual
1840243,7500,36 months,Mechanic,10,OWN,50000,Source Verified,Dec-18,home_improvement,280xx,NC,Individual
1840244,30000,36 months,Clerk,10,RENT,40000,Verified,Dec-18,debt_consolidation,088xx,NJ,Individual
1840247,6000,36 months,Clerk,3,RENT,40000,Source Verified,Dec-18,other,217xx,MD,Individual
1840248,16000,36 months,Bartender,4,OWN,50000,Source Verified,Dec-18,debt_consolidation,368xx,AL,Individual
1840249,15000,36 months,Clerk,3,RENT,60000,Source Verified,Dec-18,credit_card,301xx,GA,Individual
1840250,21000,60 months,Chef,10,RENT,109000,Not Verified,Dec-18,debt_consolidation,537xx,WI,Individual
1840251,10000,36 months,Clerk,0,MORTGAGE,65000,Not Verified,Dec-18,debt_consolidation,283xx,NC,Individual
1840252,4000,36 months,Clerk,1,RENT,57600,Not Verified,Dec-18,debt_consolidation,973xx,OR,Individual
1840253,30000,36 months,Mechanic,10,RENT,85000,Source Verified,Dec-18,credit_card,238xx,VA,Individual
1840255,20300,60 months,Teacher,2,MORTGAGE,185000,Not Verified,Dec-18,other,982xx,WA,Individual
1840256,5000,36 months,Attorney,10,RENT,72000,Not Verified,Dec-18,debt_consolidation,339xx,FL,Individual
1840257,1300,36 months,Clerk,2,MORTGAGE,80000,Not Verified,Dec-18,credit_card,335xx,FL,Individual
1840258,10000,36 months,Clerk,6,RENT,62000,Source Verified,Dec-18,credit_card,841xx,UT,Individual
1840259,6000,36 months,Clerk,8,MORTGAGE,65000,Not Verified,Dec-18,other,531xx,WI,Individual
1840260,10000,36 months,Bartender,7,MORTGAGE,80000,Not Verified,Dec-18,debt_consolidation,604xx,IL,Individual
1840261,36000,60 months,Security Officer,10,MORTGAGE,90000,Source Verified,Dec-18,credit_card,316xx,GA,Individual
1840262,16000,36 months,Clerk,4,MORTGAGE,65000,Source Verified,Dec-18,debt_consolidation,301xx,GA,Individual
1840263,16000,60 months,Security Officer,5,MORTGAGE,138300,Not Verified,Dec-18,debt_consolidation,301xx,GA,Joint App
1840264,8000,36 months,Clerk,4,MORTGAGE,60000,Not Verified,Dec-18,credit_card,292xx,SC,Individual
1840265,16000,36 months,Engineer,5,MORTGAGE,94000,Not Verified,Dec-18,credit_card,337xx,FL,Individual
1840267,2200,36 months,Carpenter,0,OWN,30000,Source Verified,Dec-18,debt_consolidation,331xx,FL,Individual
1840268,7000,36 months,Clerk,1,RENT,30000,Source Verified,Dec-18,debt_consolidation,774xx,TX,Individual
1840269,20000,60 months,Clerk,6,RENT,80000,Source Verified,Dec-18,debt_consolidation,380xx,TN,Individual
1840270,2500,36 months,Security Officer,5,RENT,42000,Not Verified,Dec-18,other,194xx,PA,Individual
1840271,5000,36 months,Police officer,10,RENT,50000,Source Verified,Dec-18,renewable_energy,444xx,OH,Individual
1840272,6000,36 months,Truck Driver,6,RENT,39000,Source Verified,Dec-18,debt_consolidation,322xx,FL,Individual
1840273,4500,36 months,Bartender,10,MORTGAGE,98650,Source Verified,Dec-18,other,277xx,NC,Individual
1840274,14000,36 months,Clerk,10,MORTGAGE,36000,Not Verified,Dec-18,credit_card,693xx,NE,Individual
1840275,10000,36 months,Accountant,4,MORTGAGE,125000,Not Verified,Dec-18,home_improvement,114xx,NY,Individual
1840276,8000,36 months,Bartender,3,MORTGAGE,55000,Not Verified,Dec-18,debt_consolidation,054xx,VT,Individual
1840277,8000,36 months,Nurse,10,MORTGAGE,100000,Source Verified,Dec-18,debt_consolidation,208xx,MD,Individual
1840278,30000,36 months,Clerk,7,MORTGAGE,155000,Not Verified,Dec-18,credit_card,602xx,IL,Individual
1840279,5000,36 months,Clerk,6,MORTGAGE,60000,Not Verified,Dec-18,medical,805xx,CO,Individual
1840280,10000,36 months,Chef,3,MORTGAGE,150000,Source Verified,Dec-18,credit_card,193xx,PA,Individual
1840281,17425,36 months,Police officer,10,RENT,109000,Not Verified,Dec-18,debt_consolidation,334xx,FL,Individual
1840283,2000,36 months,Clerk,4,MORTGAGE,71000,Source Verified,Dec-18,credit_card,347xx,FL,Individual
1840284,5100,36 months,Clerk,10,MORTGAGE,76000,Not Verified,Dec-18,credit_card,347xx,FL,Individual
