loan_id|loan_amnt|term|emp_title|emp_length|home_ownership|annual_inc|inc_verification_status|issue_date|purpose|zip_code|addr_state|application_type
1830200|6000|36 months|Principal|< 1 year|MORTGAGE|49000|Verified|Sep-18|house|924xx|CA|Individual
1830201|3500|36 months|Mechanic|5 years|MORTGAGE|54000|Verified|Sep-18|home_improvement|152xx|PA|Individual
1830202|10000|60 months|Mechanic|3 years|RENT|56160|Not Verified|Sep-18|debt_consolidation|850xx|AZ|Individual
1830203|1000|36 months||n/a|RENT|15465|Not Verified|Sep-18|debt_consolidation|462xx|IN|Individual
1830204|16000|36 months|Carpenter|7 years|OWN|115000|Source Verified|Sep-18|credit_card|750xx|TX|Individual
1830205|20000|60 months|Sales Manager|< 1 year|RENT|60000|Source Verified|Sep-18|debt_consolidation|334xx|FL|Individual
1830206|5000|36 months|Electrician|2 years|RENT|64000|Not Verified|Sep-18|debt_consolidation|945xx|CA|Individual
1830207|12000|36 months|Mechanic|10+ years|MORTGAGE|55000|Not Verified|Sep-18|debt_consolidation|328xx|FL|Joint App
1830208|4500|36 months||n/a|OWN|65000|Not Verified|Sep-18|debt_consolidation|347xx|FL|Individual
1830209|25000|36 months|Mechanic|2 years|RENT|42000|Not Verified|Sep-18|credit_card|071xx|NJ|Individual
1830210|32000|36 months|Carpenter|9 years|RENT|70000|Not Verified|Sep-18|debt_consolidation|606xx|IL|Individual
1830211|3600|36 months|Sales Manager|10+ years|MORTGAGE|42384|Source Verified|Sep-18|debt_consolidation|609xx|IL|Individual
1830212|8000|36 months|Chef|8 years|RENT|37000|Source Verified|Sep-18|house|864xx|AZ|Individual
1830213|5000|36 months||n/a|MORTGAGE|25000|Not Verified|Sep-18|house|251xx|WV|Individual
1830214|21000|60 months|Attorney|3 years|RENT|45000|Verified|Sep-18|debt_consolidation|970xx|OR|Individual
1830215|16000|60 months|Mechanic|10+ years|MORTGAGE|95000|Source Verified|Sep-18|debt_consolidation|891xx|NV|Individual
1830216|7800|36 months|Attorney|3 years|RENT|49000|Source Verified|Sep-18|debt_consolidation|104xx|NY|Individual
1830217|20000|36 months||n/a|MORTGAGE|66000|Not Verified|Sep-18|debt_consolidation|452xx|OH|Individual
1830218|20000|60 months|Security Officer|5 years|RENT|70000|Source Verified|Sep-18|other|890xx|NV|Individual
1830219|20000|60 months|Security Officer|2 years|RENT|122078|Verified|Sep-18|vacation|334xx|FL|Individual
1830220|20000|36 months|Mechanic|10+ years|MORTGAGE|30000|Verified|Sep-18|credit_card|155xx|PA|Joint App
1830221|24625|60 months|Police officer|2 years|MORTGAGE|93778|Source Verified|Sep-18|credit_card|606xx|IL|Individual
1830222|5000|36 months|Security Officer|10+ years|MORTGAGE|50000|Source Verified|Sep-18|car|286xx|NC|Individual
1830223|15000|60 months|Office Manager|7 years|RENT|35000|Not Verified|Sep-18|credit_card|959xx|CA|Joint App
1830224|26000|60 months|Accountant|2 years|MORTGAGE|48000|Not Verified|Sep-18|debt_consolidation|338xx|FL|Individual
1830225|15000|36 months|Mechanic|3 years|RENT|65000|Not Verified|Sep-18|debt_consolidation|948xx|CA|Individual
1830226|14000|60 months||n/a|OWN|72500|Not Verified|Sep-18|debt_consolidation|341xx|FL|Individual
1830227|10000|36 months|Mechanic|3 years|MORTGAGE|80000|Not Verified|Sep-18|debt_consolidation|469xx|IN|Joint App
1830228|11000|60 months|Mechanic|10+ years|MORTGAGE|46500|Not Verified|Sep-18|debt_consolidation|638xx|MO|Individual
1830229|12000|36 months|Nurse|< 1 year|MORTGAGE|250000|Source Verified|Sep-18|debt_consolidation|372xx|TN|Individual
1830230|25000|60 months|Carpenter|< 1 year|MORTGAGE|116000|Not Verified|Sep-18|debt_consolidation|061xx|CT|Individual
1830231|15000|36 months|Mechanic|10+ years|MORTGAGE|112000|Verified|Sep-18|debt_consolidation|030xx|NH|Individual
1830232|16000|60 months|Mechanic|10+ years|MORTGAGE|82000|Not Verified|Sep-18|credit_card|785xx|TX|Individual
1830233|15000|60 months|Mechanic|10+ years|RENT|65000|Not Verified|Sep-18|debt_consolidation|752xx|TX|Joint App
1830234|20000|36 months|Security Officer|7 years|OWN|54584|Verified|Sep-18|credit_card|740xx|OK|Individual
1830235|36000|60 months|Mechanic|3 years|MORTGAGE|126500|Source Verified|Sep-18|debt_consolidation|310xx|GA|Individual
1830236|25000|60 months|IT Manager|5 years|MORTGAGE|110000|Source Verified|Sep-18|credit_card|601xx|IL|Individual
1830237|10500|36 months|Chef|< 1 year|RENT|50000|Source Verified|Sep-18|debt_consolidation|285xx|NC|Individual
1830733|18000|36 months|Supervisor|10+ years|OWN|80000|Not Verified|Aug-18|debt_consolidation|110xx|NY|Individual
1830734|8000|36 months|Police officer|3 years|MORTGAGE|50000|Source Verified|Aug-18|major_purchase|282xx|NC|Individual
1830735|40000|36 months||n/a|RENT|90000|Source Verified|Aug-18|debt_consolidation|946xx|CA|Individual
1830736|29925|60 months|Security Officer|6 years|MORTGAGE|115000|Not Verified|Aug-18|debt_consolidation|605xx|IL|Individual
1830737|24000|36 months||< 1 year|MORTGAGE|175000|Not Verified|Aug-18|debt_consolidation|294xx|SC|Individual
1830738|22000|60 months|Realtor|10+ years|RENT|160000|Source Verified|Aug-18|debt_consolidation|119xx|NY|Individual
1830739|5000|36 months|Accountant|3 years|RENT|70000|Not Verified|Aug-18|debt_consolidation|142xx|NY|Individual
1830740|10000|36 months||n/a|RENT|24660|Not Verified|Aug-18|other|104xx|NY|Individual
1830741|6000|36 months|Engineer|2 years|OWN|66500|Not Verified|Aug-18|car|352xx|AL|Individual
1830742|16000|60 months|Police officer|7 years|OWN|128000|Not Verified|Aug-18|car|323xx|FL|Individual
1830743|12000|36 months|Police officer|10+ years|MORTGAGE|130000|Not Verified|Aug-18|debt_consolidation|806xx|CO|Individual
1830744|7200|36 months|Police officer|10+ years|OWN|50000|Not Verified|Aug-18|debt_consolidation|802xx|CO|Individual
1830745|36000|60 months|Teacher|10+ years|RENT|90000|Not Verified|Aug-18|debt_consolidation|060xx|CT|Individual
1830746|19000|36 months|Teacher|10+ years|RENT|35000|Not Verified|Aug-18|debt_consolidation|606xx|IL|Individual
1830747|30000|60 months|Police officer|10+ years|MORTGAGE|150000|Source Verified|Aug-18|debt_consolidation|140xx|NY|Individual
1830748|6000|36 months|Nurse|10+ years|MORTGAGE|71250|Not Verified|Aug-18|debt_consolidation|115xx|NY|Individual
1830749|16000|60 months|Police officer|6 years|RENT|50000|Source Verified|Aug-18|credit_card|658xx|MO|Individual
1830750|5000|36 months|Clerk|4 years|RENT|46392|Not Verified|Aug-18|debt_consolidation|346xx|FL|Individual
1830751|6600|36 months|Police officer|7 years|OWN|150000|Not Verified|Aug-18|other|283xx|NC|Individual
1830752|2000|36 months|Electrician|5 years|MORTGAGE|36800|Source Verified|Aug-18|home_improvement|971xx|OR|Individual
1830753|17600|60 months|Sales Manager|10+ years|OWN|40000|Not Verified|Aug-18|debt_consolidation|239xx|VA|Individual
1830754|8000|36 months|Police officer|4 years|MORTGAGE|135000|Not Verified|Aug-18|credit_card|231xx|VA|Individual
1830755|25600|60 months|Police officer|4 years|MORTGAGE|98000|Not Verified|Aug-18|debt_consolidation|117xx|NY|Individual
1830756|16000|36 months|Police officer|3 years|RENT|39000|Not Verified|Aug-18|medical|607xx|IL|Individual
1830757|10000|36 months|Carpenter|5 years|RENT|35000|Not Verified|Aug-18|credit_card|613xx|IL|Individual
1830758|15000|60 months|Police officer|10+ years|RENT|97800|Not Verified|Aug-18|other|076xx|NJ|Individual
1830759|30000|60 months|Police officer|8 years|MORTGAGE|84000|Source Verified|Aug-18|debt_consolidation|604xx|IL|Individual
1830760|20000|60 months|Police officer|6 years|RENT|42000|Source Verified|Aug-18|debt_consolidation|220xx|VA|Individual
1830761|8350|36 months|Security Officer|10+ years|MORTGAGE|81000|Not Verified|Aug-18|vacation|109xx|NY|Individual
1830762|10000|36 months|Sales Manager|4 years|MORTGAGE|64000|Not Verified|Aug-18|debt_consolidation|152xx|PA|Individual
1830763|15000|36 months|Police officer|7 years|RENT|62750|Not Verified|Aug-18|credit_card|021xx|MA|Individual
1830764|6000|36 months|Accountant|10+ years|MORTGAGE|78000|Verified|Aug-18|debt_consolidation|922xx|CA|Individual
1830765|35000|60 months|Realtor|2 years|MORTGAGE|120000|Verified|Aug-18|credit_card|329xx|FL|Individual
1830766|3000|36 months|Chef|10+ years|RENT|80000|Not Verified|Aug-18|major_purchase|331xx|FL|Individual
1830767|8000|36 months|Mechanic|10+ years|RENT|165000|Not Verified|Aug-18|debt_consolidation|770xx|TX|Individual
1830768|8000|36 months|Security Officer|10+ years|MORTGAGE|63000|Not Verified|Aug-18|debt_consolidation|616xx|IL|Individual
1830769|8000|36 months||n/a|MORTGAGE|30000|Not Verified|Aug-18|other|350xx|AL|Individual
1830770|18000|36 months|Mechanic|10+ years|MORTGAGE|102000|Source Verified|Aug-18|debt_consolidation|357xx|AL|Individual
1830771|35000|36 months|Truck Driver|5 years|RENT|75000|Verified|Aug-18|debt_consolidation|915xx|CA|Joint App
1830772|40000|36 months|Realtor|6 years|MORTGAGE|180000|Source Verified|Aug-18|debt_consolidation|339xx|FL|Individual
1830773|6000|36 months|Accountant|5 years|MORTGAGE|46000|Not Verified|Aug-18|debt_consolidation|381xx|TN|Individual
1830774|15000|60 months|Accountant|10+ years|OWN|42000|Source Verified|Aug-18|debt_consolidation|381xx|TN|Individual
1830775|20000|60 months||n/a|RENT|0|Not Verified|Aug-18|debt_consolidation|810xx|CO|Joint App
1830776|10800|60 months|Chef|10+ years|MORTGAGE|95000|Not Verified|Aug-18|car|276xx|NC|Joint App
1830777|15000|36 months|Accountant|10+ years|RENT|47000|Not Verified|Aug-18|debt_consolidation|323xx|FL|Individual
1830778|13000|36 months|Accountant|10+ years|MORTGAGE|176000|Source Verified|Aug-18|credit_card|913xx|CA|Individual
1830779|24000|36 months|Accountant|10+ years|RENT|80000|Not Verified|Aug-18|credit_card|853xx|AZ|Individual
1830780|12000|36 months|Accountant|10+ years|MORTGAGE|65000|Not Verified|Aug-18|debt_consolidation|306xx|GA|Individual
1830781|20000|36 months|Accountant|10+ years|RENT|80000|Source Verified|Aug-18|debt_consolidation|194xx|PA|Individual
1830782|32225|60 months|Accountant|10+ years|MORTGAGE|86000|Not Verified|Aug-18|debt_consolidation|483xx|MI|Individual
1830783|15000|36 months|Chef|6 years|MORTGAGE|65000|Verified|Aug-18|debt_consolidation|115xx|NY|Individual
1830784|20000|36 months|Electrician|3 years|RENT|205000|Source Verified|Aug-18|debt_consolidation|922xx|CA|Individual
1830785|11000|36 months|IT Manager|10+ years|MORTGAGE|85000|Source Verified|Aug-18|credit_card|770xx|TX|Individual
1830786|35000|60 months|Accountant|10+ years|OWN|85000|Source Verified|Aug-18|credit_card|624xx|IL|Individual
1830787|16000|36 months|Security Officer|10+ years|OWN|68000|Verified|Aug-18|credit_card|799xx|TX|Individual
1830788|23000|36 months|Attorney|2 years|MORTGAGE|52000|Not Verified|Aug-18|credit_card|331xx|FL|Individual
1830789|6000|36 months|Security Officer|10+ years|RENT|48000|Source Verified|Aug-18|debt_consolidation|750xx|TX|Individual
1830790|36000|36 months|Mechanic|2 years|MORTGAGE|65000|Not Verified|Aug-18|credit_card|532xx|WI|Joint App
1830791|6000|36 months|Accountant|6 years|RENT|65000|Not Verified|Aug-18|credit_card|104xx|NY|Individual
1830792|35000|60 months|Accountant|3 years|RENT|101881|Source Verified|Sep-18|debt_consolidation|138xx|NY|Individual
1830793|6000|36 months|Accountant|10+ years|MORTGAGE|103000|Source Verified|Aug-18|home_improvement|462xx|IN|Individual
1830794|13000|36 months|Accountant|10+ years|OWN|100000|Not Verified|Aug-18|other|013xx|MA|Individual
1830795|10000|36 months|Accountant|3 years|RENT|40000|Source Verified|Aug-18|debt_consolidation|945xx|CA|Individual
1830796|15000|36 months|Accountant|< 1 year|MORTGAGE|45000|Source Verified|Aug-18|debt_consolidation|293xx|SC|Individual
1830797|23000|36 months|IT Manager|10+ years|MORTGAGE|60000|Source Verified|Aug-18|debt_consolidation|462xx|IN|Joint App
1830798|30000|60 months|Accountant|4 years|MORTGAGE|85000|Source Verified|Aug-18|debt_consolidation|785xx|TX|Individual
1830799|34800|60 months|Security Officer|10+ years|MORTGAGE|250000|Source Verified|Aug-18|debt_consolidation|926xx|CA|Individual
1830800|9600|36 months||n/a|MORTGAGE|50000|Source Verified|Aug-18|credit_card|328xx|FL|Joint App
1830801|3000|36 months|Accountant|2 years|RENT|50000|Source Verified|Aug-18|credit_card|980xx|WA|Individual
1830802|12000|36 months|Truck Driver|10+ years|MORTGAGE|60000|Source Verified|Aug-18|credit_card|956xx|CA|Individual
1830803|32000|60 months|Accountant|3 years|MORTGAGE|132000|Verified|Aug-18|home_improvement|920xx|CA|Individual
1830804|11200|60 months|Accountant|6 years|MORTGAGE|90000|Not Verified|Aug-18|debt_consolidation|855xx|AZ|Joint App
1830805|24000|36 months|Accountant|10+ years|RENT|42000|Verified|Aug-18|debt_consolidation|129xx|NY|Individual
1830806|15000|36 months||n/a|MORTGAGE|65000|Verified|Aug-18|debt_consolidation|322xx|FL|Individual
1830807|7000|36 months|Police officer|2 years|RENT|48000|Source Verified|Aug-18|debt_consolidation|941xx|CA|Individual
1830808|24000|60 months||n/a|MORTGAGE|0|Not Verified|Aug-18|debt_consolidation|894xx|NV|Joint App
1830809|12000|36 months|Security Officer|10+ years|MORTGAGE|75000|Source Verified|Aug-18|debt_consolidation|548xx|WI|Individual
1830810|30800|60 months|Accountant|3 years|MORTGAGE|70000|Verified|Aug-18|debt_consolidation|329xx|FL|Individual
1830811|14000|60 months|Accountant|< 1 year|MORTGAGE|70000|Not Verified|Aug-18|other|049xx|ME|Joint App
1830812|15000|36 months||n/a|OWN|9240|Verified|Aug-18|debt_consolidation|770xx|TX|Joint App
1830813|25000|60 months|Accountant|9 years|RENT|120000|Source Verified|Aug-18|debt_consolidation|207xx|MD|Individual
1830814|5300|36 months|Accountant|1 year|RENT|74000|Not Verified|Aug-18|debt_consolidation|481xx|MI|Individual
1830815|9725|36 months|Accountant|6 years|RENT|25000|Source Verified|Aug-18|home_improvement|120xx|NY|Joint App
1830816|14000|60 months|Realtor|2 years|MORTGAGE|38480|Not Verified|Aug-18|credit_card|554xx|MN|Joint App
1830817|15000|36 months|Truck Driver|< 1 year|RENT|122000|Not Verified|Aug-18|debt_consolidation|916xx|CA|Individual
1830818|20000|36 months|Accountant|10+ years|MORTGAGE|105000|Not Verified|Aug-18|debt_consolidation|667xx|KS|Individual
1830819|10000|36 months|Office Manager|3 years|MORTGAGE|55000|Verified|Aug-18|credit_card|554xx|MN|Individual
1830820|21000|60 months||< 1 year|MORTGAGE|80000|Not Verified|Aug-18|credit_card|329xx|FL|Individual
1830821|20425|60 months|Accountant|10+ years|MORTGAGE|57000|Verified|Aug-18|debt_consolidation|191xx|PA|Individual
1830822|40000|60 months|Accountant|4 years|MORTGAGE|108000|Source Verified|Aug-18|debt_consolidation|980xx|WA|Individual
1830823|13600|36 months|IT Manager|9 years|RENT|75000|Source Verified|Aug-18|debt_consolidation|753xx|TX|Individual
1830824|26000|60 months|Accountant|4 years|RENT|70000|Source Verified|Aug-18|debt_consolidation|600xx|IL|Individual
1830825|28000|36 months|Sales Manager|< 1 year|RENT|30000|Source Verified|Aug-18|credit_card|763xx|TX|Joint App
1830826|25000|60 months|Carpenter|9 years|MORTGAGE|120000|Verified|Aug-18|credit_card|606xx|IL|Individual
1830827|18000|36 months|Clerk|10+ years|MORTGAGE|40000|Not Verified|Aug-18|debt_consolidation|484xx|MI|Joint App
1830828|3700|36 months|Accountant|10+ years|RENT|14283|Source Verified|Aug-18|other|440xx|OH|Individual
1830829|40000|36 months|Carpenter|10+ years|MORTGAGE|180000|Source Verified|Aug-18|major_purchase|232xx|VA|Individual
1830830|8000|36 months|Police officer|10+ years|MORTGAGE|63000|Source Verified|Aug-18|debt_consolidation|064xx|CT|Individual
1830831|10000|36 months|Electrician|2 years|MORTGAGE|35000|Source Verified|Aug-18|credit_card|746xx|OK|Individual
1830832|21600|60 months|Supervisor|10+ years|MORTGAGE|80000|Verified|Aug-18|debt_consolidation|189xx|PA|Joint App
1830833|20000|36 months|Accountant|1 year|RENT|75000|Not Verified|Aug-18|debt_consolidation|606xx|IL|Individual
1830834|10000|60 months|Accountant|4 years|MORTGAGE|50000|Source Verified|Aug-18|credit_card|440xx|OH|Individual
1830835|2100|36 months|Accountant|10+ years|OWN|30000|Not Verified|Aug-18|credit_card|190xx|PA|Individual
1830836|5000|36 months|Office Manager|8 years|MORTGAGE|240000|Source Verified|Aug-18|other|105xx|NY|Individual
1830837|10000|36 months||n/a|RENT|31000|Verified|Aug-18|credit_card|497xx|MI|Individual
1830838|10000|36 months|Mechanic|2 years|OWN|67600|Not Verified|Aug-18|credit_card|212xx|MD|Individual
1830839|18400|60 months|Accountant|10+ years|MORTGAGE|106000|Source Verified|Aug-18|debt_consolidation|532xx|WI|Individual
1830840|12000|36 months|Supervisor|9 years|MORTGAGE|45000|Not Verified|Aug-18|other|234xx|VA|Joint App
1830841|4475|36 months|IT Manager|4 years|MORTGAGE|130000|Source Verified|Aug-18|medical|773xx|TX|Joint App
1830842|7000|36 months|Accountant|4 years|RENT|24000|Source Verified|Aug-18|medical|273xx|NC|Individual
1830843|10000|36 months|Security Officer|10+ years|MORTGAGE|47500|Verified|Aug-18|credit_card|254xx|WV|Individual
1830844|10000|36 months|Chef|10+ years|OWN|22000|Source Verified|Aug-18|home_improvement|356xx|AL|Individual
1830845|7000|36 months|Nurse|10+ years|RENT|62000|Not Verified|Aug-18|debt_consolidation|020xx|MA|Individual
1830846|11500|60 months|Accountant|7 years|RENT|33000|Source Verified|Aug-18|credit_card|065xx|CT|Individual
1830847|30800|60 months|Accountant|5 years|RENT|62500|Not Verified|Aug-18|small_business|331xx|FL|Joint App
1830848|20000|36 months|Chef|1 year|MORTGAGE|65000|Source Verified|Aug-18|debt_consolidation|615xx|IL|Individual
1830849|25000|36 months|Carpenter|10+ years|MORTGAGE|84000|Source Verified|Aug-18|debt_consolidation|923xx|CA|Individual
1830850|15000|60 months|Accountant|6 years|RENT|75000|Source Verified|Aug-18|debt_consolidation|114xx|NY|Individual
1830851|15000|36 months|IT Manager|2 years|OWN|42000|Source Verified|Aug-18|debt_consolidation|773xx|TX|Individual
1830852|15000|36 months|Accountant|10+ years|MORTGAGE|80000|Source Verified|Aug-18|credit_card|551xx|MN|Individual
1830853|10000|36 months|Accountant|3 years|RENT|24000|Verified|Aug-18|debt_consolidation|468xx|IN|Individual
1830854|22000|60 months|Truck Driver|4 years|RENT|43680|Verified|Aug-18|credit_card|773xx|TX|Individual
1830855|12000|36 months|Sales Manager|4 years|MORTGAGE|120000|Not Verified|Aug-18|credit_card|378xx|TN|Individual
1830856|15000|36 months|Accountant|10+ years|MORTGAGE|65000|Source Verified|Aug-18|debt_consolidation|336xx|FL|Individual
1830857|32475|60 months||n/a|MORTGAGE|0|Not Verified|Aug-18|credit_card|922xx|CA|Joint App
1830858|40000|60 months|Accountant|< 1 year|MORTGAGE|122000|Source Verified|Aug-18|debt_consolidation|553xx|MN|Individual
1830859|4800|36 months|Electrician|10+ years|MORTGAGE|116000|Source Verified|Aug-18|debt_consolidation|806xx|CO|Individual
1830860|10000|60 months|Chef|3 years|RENT|45000|Source Verified|Aug-18|credit_card|336xx|FL|Individual
1830861|15000|60 months|Accountant|< 1 year|OWN|40000|Source Verified|Aug-18|other|300xx|GA|Individual
1830862|18000|60 months|Accountant|2 years|MORTGAGE|190000|Source Verified|Aug-18|other|103xx|NY|Individual
1830863|20000|60 months|Accountant|10+ years|RENT|60000|Source Verified|Aug-18|credit_card|895xx|NV|Individual
1830864|10000|36 months|Accountant|5 years|RENT|65100|Not Verified|Aug-18|credit_card|113xx|NY|Individual
1830865|20000|60 months|Accountant|3 years|RENT|65000|Not Verified|Aug-18|debt_consolidation|350xx|AL|Joint App
1830866|18000|36 months|Accountant|3 years|MORTGAGE|152000|Source Verified|Aug-18|debt_consolidation|604xx|IL|Individual
1830867|10000|36 months|Nurse|10+ years|RENT|67000|Not Verified|Aug-18|credit_card|104xx|NY|Individual
1830868|22500|36 months|Accountant|4 years|MORTGAGE|42931|Not Verified|Aug-18|debt_consolidation|453xx|OH|Joint App
1830869|40000|60 months|Office Manager|1 year|MORTGAGE|12000|Not Verified|Aug-18|debt_consolidation|171xx|PA|Joint App
1830870|5500|36 months||n/a|RENT|26000|Verified|Aug-18|debt_consolidation|932xx|CA|Individual
1830871|14000|60 months|Accountant|3 years|OWN|35172|Source Verified|Aug-18|medical|284xx|NC|Individual
1830872|20000|36 months|Accountant|8 years|RENT|37000|Source Verified|Aug-18|other|919xx|CA|Individual
1830873|35000|60 months|Accountant|7 years|MORTGAGE|52000|Source Verified|Aug-18|other|232xx|VA|Individual
1830874|13400|60 months|Accountant|2 years|MORTGAGE|160360|Source Verified|Aug-18|home_improvement|351xx|AL|Individual
1830875|1000|36 months|Accountant|1 year|RENT|46800|Not Verified|Aug-18|medical|907xx|CA|Individual
1830876|12000|36 months||n/a|RENT|22000|Not Verified|Aug-18|credit_card|980xx|WA|Individual
1830877|25200|60 months|Supervisor|1 year|MORTGAGE|48000|Verified|Aug-18|credit_card|403xx|KY|Individual
1830878|36000|36 months|Accountant|10+ years|MORTGAGE|105000|Verified|Aug-18|home_improvement|064xx|CT|Individual
1830879|12000|36 months|Accountant|4 years|RENT|70000|Source Verified|Aug-18|credit_card|349xx|FL|Individual
1830880|2000|36 months||n/a|RENT|14844|Verified|Aug-18|other|207xx|MD|Joint App
1830881|20000|60 months|Teacher|2 years|RENT|70000|Not Verified|Aug-18|debt_consolidation|774xx|TX|Individual
1830882|8000|36 months|Accountant|10+ years|RENT|80000|Not Verified|Aug-18|debt_consolidation|021xx|MA|Individual
1830883|10000|36 months|Accountant|6 years|MORTGAGE|35000|Verified|Aug-18|debt_consolidation|740xx|OK|Joint App
1830884|14000|36 months|Nurse|1 year|RENT|50000|Source Verified|Aug-18|credit_card|985xx|WA|Individual
1830885|25000|60 months|Accountant|10+ years|MORTGAGE|78000|Not Verified|Aug-18|credit_card|225xx|VA|Individual
1830886|12000|60 months|Accountant|< 1 year|MORTGAGE|45000|Source Verified|Aug-18|credit_card|218xx|MD|Individual
1830887|23600|60 months|Accountant|4 years|MORTGAGE|50000|Source Verified|Aug-18|debt_consolidation|961xx|CA|Joint App
1830888|10000|36 months|Chef|1 year|RENT|45000|Source Verified|Aug-18|debt_consolidation|112xx|NY|Individual
1830889|10000|36 months|Teacher|6 years|RENT|42000|Verified|Aug-18|debt_consolidation|544xx|WI|Individual
1830890|4000|36 months|Security Officer|10+ years|MORTGAGE|83000|Source Verified|Aug-18|other|217xx|MD|Joint App
1830891|22000|60 months|Principal|2 years|MORTGAGE|45000|Source Verified|Aug-18|debt_consolidation|922xx|CA|Joint App
1830892|20000|36 months|Accountant|10+ years|RENT|50000|Source Verified|Aug-18|debt_consolidation|856xx|AZ|Individual
1830893|12000|60 months|Sales Manager|10+ years|MORTGAGE|22000|Not Verified|Aug-18|debt_consolidation|454xx|OH|Joint App
1830894|12000|36 months|Sales Manager|10+ years|MORTGAGE|55000|Not Verified|Aug-18|debt_consolidation|015xx|MA|Individual
1830895|5000|36 months|Mechanic|5 years|RENT|26000|Source Verified|Aug-18|other|850xx|AZ|Joint App
1830896|16000|36 months|Accountant|5 years|MORTGAGE|60000|Not Verified|Aug-18|debt_consolidation|287xx|NC|Individual
1830897|12000|36 months|Accountant|5 years|MORTGAGE|75000|Not Verified|Aug-18|home_improvement|062xx|CT|Joint App
1830898|6500|36 months|Accountant|< 1 year|RENT|15000|Source Verified|Aug-18|debt_consolidation|937xx|CA|Joint App
1830899|24000|36 months||< 1 year|MORTGAGE|52800|Not Verified|Aug-18|credit_card|773xx|TX|Joint App
1830900|20725|36 months|Engineer|3 years|RENT|15000|Verified|Aug-18|debt_consolidation|349xx|FL|Individual
1830901|12000|36 months|Accountant|6 years|RENT|70000|Source Verified|Aug-18|debt_consolidation|853xx|AZ|Joint App
1830902|8000|36 months|Teacher|10+ years|RENT|110000|Source Verified|Sep-18|debt_consolidation|741xx|OK|Individual
1830903|40000|60 months|Accountant|10+ years|MORTGAGE|85000|Verified|Aug-18|debt_consolidation|453xx|OH|Joint App
1830904|6000|36 months|Supervisor|3 years|RENT|60000|Source Verified|Aug-18|debt_consolidation|331xx|FL|Individual
1830905|16000|60 months|Accountant|< 1 year|RENT|65000|Not Verified|Aug-18|credit_card|752xx|TX|Individual
1830906|18000|36 months|Accountant|3 years|RENT|230000|Source Verified|Aug-18|debt_consolidation|019xx|MA|Individual
1830907|3000|36 months||n/a|RENT|65588|Verified|Aug-18|debt_consolidation|276xx|NC|Individual
1830908|6000|36 months|Truck Driver|10+ years|MORTGAGE|64480|Not Verified|Aug-18|debt_consolidation|212xx|MD|Individual
1830909|10000|36 months|Police officer|10+ years|RENT|120000|Source Verified|Aug-18|credit_card|928xx|CA|Joint App
1830910|40000|36 months|Supervisor|10+ years|MORTGAGE|105000|Source Verified|Aug-18|debt_consolidation|151xx|PA|Individual
1830911|40000|60 months|Accountant|1 year|MORTGAGE|20000|Source Verified|Aug-18|debt_consolidation|801xx|CO|Joint App
1830912|40000|60 months|Security Officer|10+ years|MORTGAGE|105000|Source Verified|Aug-18|debt_consolidation|190xx|PA|Individual
1830913|2500|36 months|Accountant|10+ years|MORTGAGE|87000|Source Verified|Aug-18|other|075xx|NJ|Individual
1830914|15000|60 months|Police officer|10+ years|MORTGAGE|44000|Not Verified|Aug-18|debt_consolidation|781xx|TX|Joint App
1830915|18000|60 months|Accountant|2 years|MORTGAGE|40144|Source Verified|Aug-18|debt_consolidation|857xx|AZ|Individual
1830916|10000|36 months|Accountant|10+ years|OWN|88150|Not Verified|Aug-18|other|128xx|NY|Individual
1830917|35000|60 months|Accountant|10+ years|RENT|90000|Source Verified|Aug-18|credit_card|278xx|NC|Individual
1830918|9600|36 months|Police officer|10+ years|MORTGAGE|30000|Not Verified|Aug-18|credit_card|802xx|CO|Individual
1830919|20000|36 months|Mechanic|< 1 year|RENT|120000|Source Verified|Aug-18|credit_card|452xx|OH|Individual
1830920|10000|36 months|Security Officer|10+ years|RENT|65000|Not Verified|Aug-18|debt_consolidation|891xx|NV|Individual
1830921|18000|36 months||n/a|MORTGAGE|70000|Verified|Aug-18|credit_card|791xx|TX|Individual
1830922|8000|36 months|Realtor|2 years|RENT|40000|Source Verified|Aug-18|debt_consolidation|025xx|MA|Individual
1830923|12000|36 months||n/a|MORTGAGE|121800|Verified|Aug-18|credit_card|440xx|OH|Individual
1830924|10000|36 months|Accountant|10+ years|OWN|59000|Source Verified|Aug-18|other|038xx|NH|Individual
1830925|15000|36 months|Nurse|10+ years|MORTGAGE|45000|Source Verified|Aug-18|debt_consolidation|410xx|KY|Individual
1830926|10000|60 months||n/a|MORTGAGE|36000|Not Verified|Aug-18|credit_card|045xx|ME|Individual
1830927|40000|60 months||< 1 year|MORTGAGE|150000|Not Verified|Aug-18|credit_card|442xx|OH|Individual
1830928|3000|36 months|Accountant|4 years|RENT|40000|Source Verified|Aug-18|credit_card|482xx|MI|Individual
1830929|30000|60 months|Accountant|2 years|MORTGAGE|30000|Source Verified|Aug-18|debt_consolidation|600xx|IL|Joint App
1830930|20000|60 months|Chef|1 year|MORTGAGE|120000|Source Verified|Aug-18|other|014xx|MA|Joint App
1830931|15000|60 months|Electrician|1 year|OWN|52500|Source Verified|Aug-18|debt_consolidation|145xx|NY|Individual
1830932|8000|36 months|Truck Driver|5 years|RENT|113000|Verified|Aug-18|debt_consolidation|070xx|NJ|Joint App
